grid_id,n,pd,mpd,raoq,fd,fdr,type
6726,2,319.44852244,319.44852244,8.350959409958959,NA,NA,mean
6728,3,629.95639338,419.97092892,15.369731890115247,NA,NA,mean
6729,2,483.3529454,483.3529454,11.69346256581231,NA,NA,mean
6730,3,717.68461526,478.4564101733333,14.90608692254895,NA,NA,mean
6731,2,385.21169608,385.21169608,11.728092663215552,NA,NA,mean
6732,2,433.95009084,433.95009084,11.713457501356622,NA,NA,mean
6733,2,370.01351784,370.01351784,10.284033789039674,NA,NA,mean
6798,2,144.81662282000002,144.81662282000002,3.729586214940757,NA,NA,mean
6804,2,242.38132392,242.38132392,8.16282443526541,NA,NA,mean
6805,2,243.01721768,243.01721768,8.288396897412932,NA,NA,mean
6808,2,242.93151696,242.93151696,15.014905057886905,NA,NA,mean
6810,2,156.63073012,156.63073012,10.569161669149878,NA,NA,mean
6811,2,177.96883556,177.96883556,8.671890864638547,NA,NA,mean
6812,2,192.51455516000001,192.51455516000001,9.5893811380044,NA,NA,mean
6813,2,371.46945388,371.46945388,10.57983771056381,NA,NA,mean
6814,2,413.08481252,413.08481252,10.164698585517415,NA,NA,mean
6815,2,372.33832344,372.33832344,9.520244939870347,NA,NA,mean
6816,2,406.70031916,406.70031916,10.404053871387436,NA,NA,mean
6817,2,424.32115784,424.32115784,10.343999422062275,NA,NA,mean
6818,2,382.46826524,382.46826524,9.559312364121174,NA,NA,mean
6819,2,360.21712384,360.21712384,9.359393568977287,NA,NA,mean
6820,2,524.5413782,524.5413782,11.963019387309904,NA,NA,mean
6825,2,541.28253524,541.28253524,11.79264599197815,NA,NA,mean
6826,2,499.42964264,499.42964264,10.779456446169156,NA,NA,mean
6827,2,532.91195672,532.91195672,11.55802757738439,NA,NA,mean
6828,2,507.80022116,507.80022116,11.813587647462503,NA,NA,mean
6848,2,499.42964264,499.42964264,10.849334861139168,NA,NA,mean
6849,2,441.06231488,441.06231488,11.312632742863432,NA,NA,mean
6850,2,332.1749242,332.1749242,8.02533841764966,NA,NA,mean
6851,2,10.66119664,10.66119664,2.1512682745660907,NA,NA,mean
6852,2,10.08638716,10.08638716,2.22872599635163,NA,NA,mean
6853,2,7.78714924,7.78714924,2.412133607343859,NA,NA,mean
6859,2,8.64936346,8.64936346,2.3907644805016566,NA,NA,mean
6860,2,293.11792892,293.11792892,8.04222759043133,NA,NA,mean
6861,2,9.79898242,9.79898242,2.220046128006192,NA,NA,mean
6874,2,434.05889004,434.05889004,10.936784017225385,NA,NA,mean
6938,2,10.3737919,10.3737919,2.126785494966279,NA,NA,mean
6939,2,9.51157768,9.51157768,2.353592448624057,NA,NA,mean
6940,2,9.22417294,9.22417294,2.3607154906854033,NA,NA,mean
6941,2,10.0786282,10.0786282,1.9233704500241784,NA,NA,mean
6942,2,7.4932787,7.4932787,1.9802642702607334,NA,NA,mean
6943,3,131.94311524,87.96207682666665,3.8382116374045676,NA,NA,mean
6944,2,111.28592086,111.28592086,3.355603796027596,NA,NA,mean
6945,2,102.3256518,102.3256518,3.1453828256303726,NA,NA,mean
6946,2,113.89663154,113.89663154,3.8027477880652225,NA,NA,mean
6947,3,117.63204497999999,78.42136331999998,3.571139839211493,NA,NA,mean
6948,2,5.75951734,5.75951734,1.664701756571087,NA,NA,mean
6949,2,6.04830884,6.04830884,1.5871120026701793,NA,NA,mean
6950,2,5.74903166,5.74903166,1.624492182198499,NA,NA,mean
6951,2,5.7477853,5.7477853,1.6816302478484795,NA,NA,mean
6952,2,8.06679502,8.06679502,2.021668274576245,NA,NA,mean
6953,2,6.91181622,6.91181622,1.7176912350377103,NA,NA,mean
6954,2,6.04447616,6.04447616,1.5095981990528469,NA,NA,mean
6955,2,6.33072814,6.33072814,2.2108386471631967,NA,NA,mean
6956,2,6.34107342,6.34107342,2.027970389280122,NA,NA,mean
6957,2,10.3737919,10.3737919,1.1865484449470947,NA,NA,mean
6958,2,7.78714924,7.78714924,1.2687934644102898,NA,NA,mean
6970,2,10.9317903,10.9317903,1.7787248500473607,NA,NA,mean
6972,2,8.6222071,8.6222071,2.2863608637946435,NA,NA,mean
6973,2,10.0656966,10.0656966,2.0945954938522635,NA,NA,mean
6974,2,11.2204882,11.2204882,1.9349078353605478,NA,NA,mean
6975,2,8.0448113,8.0448113,2.4446466470726635,NA,NA,mean
6976,2,9.4883008,9.4883008,2.158750930719834,NA,NA,mean
6979,2,7.48551974,7.48551974,2.097816784913607,NA,NA,mean
6981,2,6.33460762,6.33460762,2.2775136948073156,NA,NA,mean
6982,2,7.48551974,7.48551974,2.2388419566983644,NA,NA,mean
6983,2,8.64936346,8.64936346,1.2932913648323163,NA,NA,mean
6989,2,9.22417294,9.22417294,1.2161800654227513,NA,NA,mean
6990,2,10.3737919,10.3737919,1.1554006964928927,NA,NA,mean
6991,2,11.52341086,11.52341086,1.0790474547280302,NA,NA,mean
6992,2,9.79898242,9.79898242,1.2013642496444499,NA,NA,mean
6993,2,12.38562508,12.38562508,1.0879714903110977,NA,NA,mean
6994,2,9.22417294,9.22417294,1.1383106938892196,NA,NA,mean
6995,2,10.66119664,10.66119664,1.1635666648643603,NA,NA,mean
6996,2,9.22417294,9.22417294,1.2473278133105854,NA,NA,mean
6997,2,9.79898242,9.79898242,1.2013642518622156,NA,NA,mean
6998,2,10.3737919,10.3737919,1.1398268239524445,NA,NA,mean
6999,2,11.23600612,11.23600612,1.1798986019313586,NA,NA,mean
7000,2,11.23600612,11.23600612,1.1020292345084315,NA,NA,mean
7097,2,202.34306356,202.34306356,8.93437593385042,NA,NA,mean
7151,6,890.68949758,379.524085464,19.240271645962412,NA,NA,mean
7152,5,848.09101014,401.527137828,18.30619595355098,NA,NA,mean
7154,4,710.18654526,388.42243084666666,17.32448730106009,NA,NA,mean
7155,4,774.61044554,416.96602263333335,17.541573125182058,NA,NA,mean
7156,6,878.08899916,371.98897725066666,18.367008807386902,NA,NA,mean
7157,6,935.9003736,388.55033750133333,18.889580738418047,NA,NA,mean
7158,5,841.29972118,387.114748252,18.90535006333425,NA,NA,mean
7159,6,868.84254086,366.4029988373333,18.85588151333381,NA,NA,mean
7160,6,917.33851922,402.845999676,21.24769304695115,NA,NA,mean
7161,6,914.97048518,387.3374988053333,19.758238201866174,NA,NA,mean
7162,6,922.15921068,382.9359944253333,19.8705582415765,NA,NA,mean
7163,6,927.25570012,392.99315431466664,21.064545663359315,NA,NA,mean
7164,6,905.5271096,377.80691441066665,20.461181906342517,NA,NA,mean
7165,5,839.14128704,376.376908964,17.307794798459216,NA,NA,mean
7166,4,769.3115571,410.59395546666667,17.00373287380417,NA,NA,mean
7232,2,183.85615096,183.85615096,4.723615478709167,NA,NA,mean
7233,2,170.8429749,170.8429749,4.357249674148362,NA,NA,mean
7237,2,242.06337704,242.06337704,8.09354368748239,NA,NA,mean
7238,2,241.42748328,241.42748328,8.006938182894073,NA,NA,mean
7239,2,242.6992708,242.6992708,8.180149186391777,NA,NA,mean
7240,2,397.04946336,397.04946336,10.028949643275869,NA,NA,mean
7241,2,208.41567896,208.41567896,7.506143949784714,NA,NA,mean
7242,2,152.94391864000002,152.94391864000002,5.221262168237662,NA,NA,mean
7243,2,424.12261764,424.12261764,13.689312036490017,NA,NA,mean
7244,2,394.93026896,394.93026896,12.359512817390716,NA,NA,mean
7245,2,363.5457616,363.5457616,10.705548818694762,NA,NA,mean
7246,2,387.00657668,387.00657668,12.282193759310111,NA,NA,mean
7247,2,342.94743456,342.94743456,10.57222363802152,NA,NA,mean
7248,2,395.15371208,395.15371208,12.588829754516755,NA,NA,mean
7249,2,408.45968244,408.45968244,10.299805493559834,NA,NA,mean
7250,2,507.80022116,507.80022116,11.333879976878107,NA,NA,mean
7280,2,541.28253524,541.28253524,10.730659127805298,NA,NA,mean
7281,2,426.08052112,426.08052112,10.101922436578036,NA,NA,mean
7282,2,347.22658788,347.22658788,8.830997337812079,NA,NA,mean
7283,2,449.4328934,449.4328934,11.414503668465043,NA,NA,mean
7284,2,8.64936346,8.64936346,2.3275528457282126,NA,NA,mean
7285,2,10.3737919,10.3737919,2.0793767665320386,NA,NA,mean
7286,2,8.9367682,8.9367682,2.28882397750648,NA,NA,mean
7287,2,10.3737919,10.3737919,2.158391310159284,NA,NA,mean
7288,2,10.65731746,10.65731746,1.685541878401587,NA,NA,mean
7289,2,8.92771608,8.92771608,1.974457606514982,NA,NA,mean
7290,3,118.34288767999999,78.89525845333333,4.04702449219541,NA,NA,mean
7291,2,10.081214919999999,10.081214919999999,1.6478578112108606,NA,NA,mean
7292,2,330.66803086,330.66803086,9.312431485082016,NA,NA,mean
7293,2,7.78714924,7.78714924,2.4437394275518245,NA,NA,mean
7294,2,11.52341086,11.52341086,1.940264235841689,NA,NA,mean
7303,2,8.9367682,8.9367682,2.304626889921308,NA,NA,mean
7304,2,10.66119664,10.66119664,2.167071179683474,NA,NA,mean
7305,2,304.10180422,304.10180422,8.699870355108299,NA,NA,mean
7306,2,281.0717715,281.0717715,7.044435879639008,NA,NA,mean
7363,2,9.51157768,9.51157768,2.3061837173321207,NA,NA,mean
7364,2,11.8108156,11.8108156,1.9647470111741658,NA,NA,mean
7365,2,11.23600612,11.23600612,2.058007639211326,NA,NA,mean
7366,2,9.22417294,9.22417294,2.360715482606116,NA,NA,mean
7367,2,6.63106448,6.63106448,1.6592737652930047,NA,NA,mean
7368,2,8.9367682,8.9367682,2.3836414400222012,NA,NA,mean
7369,2,10.3737919,10.3737919,2.158391315142993,NA,NA,mean
7370,2,11.52341086,11.52341086,2.0192787753258146,NA,NA,mean
7371,2,9.51157768,9.51157768,2.258774986625575,NA,NA,mean
7372,2,9.79898242,9.79898242,2.2042432155250706,NA,NA,mean
7373,2,95.68480916,95.68480916,3.749828068065632,NA,NA,mean
7374,2,86.72195368,86.72195368,3.3871247504913944,NA,NA,mean
7375,3,122.54855289999999,81.69903526666666,3.8531086379267747,NA,NA,mean
7376,3,162.88657489999997,108.59104993333331,4.247852851742212,NA,NA,mean
7377,3,125.30483545999998,83.53655697333332,3.940952175502149,NA,NA,mean
7378,3,104.04999571999998,69.36666381333332,3.483695668089188,NA,NA,mean
7379,3,126.45447771999999,84.30298514666666,3.825795137556785,NA,NA,mean
7380,3,134.98682585999998,89.99121723999998,3.8663218070793435,NA,NA,mean
7381,3,113.00880787999999,75.33920525333332,3.4508373390120575,NA,NA,mean
7382,3,122.11275593999999,81.40850395999999,3.5870967718992897,NA,NA,mean
7383,3,116.62871476,77.75247650666665,3.7444983435120767,NA,NA,mean
7384,3,103.90100377999998,69.26733585333332,3.598020501481076,NA,NA,mean
7385,4,485.2464961,248.72388909999998,10.582114049203899,NA,NA,mean
7386,4,456.95787442,234.91122847333332,10.989776594596744,NA,NA,mean
7387,3,113.43869199999999,75.62579466666665,3.4833700899898346,NA,NA,mean
7388,2,6.91061666,6.91061666,1.5785447568490816,NA,NA,mean
7389,2,8.64289766,8.64289766,1.8567256138675996,NA,NA,mean
7390,2,8.06032922,8.06032922,2.0988597074788164,NA,NA,mean
7391,2,96.83701436,96.83701436,3.35814305141564,NA,NA,mean
7392,4,487.28919124,249.33107304666666,6.438551736254088,NA,NA,mean
7393,4,483.67473775999997,246.92028177999998,6.584385838388983,NA,NA,mean
7394,3,130.35915622,86.90610414666665,4.035296633801687,NA,NA,mean
7395,4,163.381834,83.69410006666666,6.580889058817262,NA,NA,mean
7396,3,121.54254273999999,81.02836182666665,3.730081530491774,NA,NA,mean
7397,3,447.61201583999997,298.40801056,6.843567454513077,NA,NA,mean
7399,4,454.5267758,233.60009065,9.014596544734768,NA,NA,mean
7400,4,188.90275253999997,101.07549823999999,4.486174668183285,NA,NA,mean
7401,4,448.97667443999995,231.84832303333332,6.2564263196066445,NA,NA,mean
7402,2,106.08727448,106.08727448,3.3127514414225003,NA,NA,mean
7403,2,8.05903606,8.05903606,2.1547946487266927,NA,NA,mean
7404,2,8.6219731,8.6219731,1.6183238838307978,NA,NA,mean
7405,2,8.0443901,8.0443901,1.4740012592077114,NA,NA,mean
7406,2,6.04198344,6.04198344,1.8593056581777752,NA,NA,mean
7407,2,8.35678608,8.35678608,1.9496317309214672,NA,NA,mean
7408,2,7.19940816,7.19940816,2.2372713098678316,NA,NA,mean
7409,2,7.2045808,7.2045808,1.8248185016221115,NA,NA,mean
7410,2,6.05496184,6.05496184,2.2611029220698575,NA,NA,mean
7411,2,8.06679502,8.06679502,2.037007381273724,NA,NA,mean
7412,2,7.7755108,7.7755108,2.1818095718264265,NA,NA,mean
7413,2,7.49198554,7.49198554,2.0362550434301494,NA,NA,mean
7414,2,7.7755108,7.7755108,1.993945384842872,NA,NA,mean
7415,2,9.50640504,9.50640504,1.8413262493293368,NA,NA,mean
7416,2,10.66119664,10.66119664,1.1479927943826795,NA,NA,mean
7417,2,131.2286376,131.2286376,10.657184881299713,NA,NA,mean
7418,2,140.84477494,140.84477494,9.722605848430906,NA,NA,mean
7419,2,9.22417294,9.22417294,1.2161800633862168,NA,NA,mean
7420,2,10.94860138,10.94860138,1.1717326334840397,NA,NA,mean
7421,2,10.3737919,10.3737919,1.1865484428784971,NA,NA,mean
7422,2,9.22417294,9.22417294,1.2317539362014653,NA,NA,mean
7425,2,10.3737919,10.3737919,1.2021223156013179,NA,NA,mean
7426,2,10.3737919,10.3737919,1.2021223175421938,NA,NA,mean
7427,2,9.51157768,9.51157768,1.1776244098222715,NA,NA,mean
7428,2,8.9367682,8.9367682,1.2391618429395859,NA,NA,mean
7429,2,10.08638716,10.08638716,1.1939563500791857,NA,NA,mean
7432,2,10.08638716,10.08638716,1.209530223384938,NA,NA,mean
7433,2,9.79898242,9.79898242,1.2013642511917717,NA,NA,mean
7440,2,78.16386125999999,78.16386125999999,4.322156930366271,NA,NA,mean
7443,2,61.132910499999994,61.132910499999994,3.3033678427293247,NA,NA,mean
7444,2,71.9707883,71.9707883,3.9853938160357183,NA,NA,mean
7445,2,64.22944697999999,64.22944697999999,3.471749398773022,NA,NA,mean
7449,2,61.132910439999996,61.132910439999996,3.257022588981365,NA,NA,mean
7499,2,207.07222251999997,207.07222251999997,7.374184967364869,NA,NA,mean
7528,2,179.1336346,179.1336346,8.890477470401441,NA,NA,mean
7578,3,676.2612615,450.840841,18.864693241855754,NA,NA,mean
7582,7,996.84156458,392.2079706761905,19.904193414487775,NA,NA,mean
7583,8,1047.20220206,391.3638224457143,21.40785517811352,NA,NA,mean
7584,6,875.82707606,358.3806772026667,17.571668467086063,NA,NA,mean
7585,6,908.54058224,371.8082547866667,17.28757045286513,NA,NA,mean
7586,6,865.71283288,365.81445237066663,18.240453108035855,NA,NA,mean
7587,6,889.0549919,365.1761261693333,19.480760509067007,NA,NA,mean
7588,6,893.6769236,378.5006619733333,20.73763216880971,NA,NA,mean
7589,6,912.95773296,356.466784192,19.753887013452037,NA,NA,mean
7590,8,1108.27719432,383.75783252428573,20.34795392385287,NA,NA,mean
7591,6,947.84183672,410.7943438026667,19.14481144642846,NA,NA,mean
7592,6,917.12839318,394.456332112,18.120854207946703,NA,NA,mean
7593,8,1046.46427946,412.6408703585714,20.03940745042308,NA,NA,mean
7594,6,930.0841184,405.35965729866666,17.81609615043175,NA,NA,mean
7595,6,908.5681852,396.34836211466666,18.043318347865366,NA,NA,mean
7596,6,950.77886854,411.0670697466667,18.938632956349664,NA,NA,mean
7597,7,982.83930684,393.19018470285715,17.81488499913604,NA,NA,mean
7598,6,945.0253395999999,387.73874909333335,18.220755987763255,NA,NA,mean
7599,6,871.68005582,328.7363217866667,13.934274422661165,NA,NA,mean
7600,6,877.1520896,344.958427704,14.614160828665762,NA,NA,mean
7601,4,768.4007494599999,404.51434921333333,15.460801995961345,NA,NA,mean
7602,2,535.73647416,535.73647416,11.175416720503204,NA,NA,mean
7603,2,471.06735904,471.06735904,10.476180748966824,NA,NA,mean
7604,2,428.8604954,428.8604954,9.48479299635387,NA,NA,mean
7605,2,452.38354448,452.38354448,9.818419688798826,NA,NA,mean
7641,2,520.4072969599999,520.4072969599999,12.687412881173545,NA,NA,mean
7644,2,236.09935696,236.09935696,5.593461692947834,NA,NA,mean
7664,2,519.26121372,519.26121372,14.236986113751378,NA,NA,mean
7665,2,495.47394132,495.47394132,14.610738130668743,NA,NA,mean
7666,3,654.94624084,436.63082722666667,14.42570350550481,NA,NA,mean
7667,2,462.20529572,462.20529572,12.853481063947022,NA,NA,mean
7668,2,318.3655244,318.3655244,8.619338282798878,NA,NA,mean
7669,3,452.64810761999996,301.76540508,11.179584180816727,NA,NA,mean
7670,3,488.01835445999995,325.34556964,11.31209633044832,NA,NA,mean
7671,3,440.18031421999996,293.45354281333334,10.887414551341482,NA,NA,mean
7672,2,363.95925516,363.95925516,9.851588290802518,NA,NA,mean
7673,2,427.03011688,427.03011688,10.47219327594358,NA,NA,mean
7674,2,485.9421134,485.9421134,11.823468514295463,NA,NA,mean
7675,2,386.21371368,386.21371368,10.140547387685444,NA,NA,mean
7676,2,369.47255664,369.47255664,9.260520667946691,NA,NA,mean
7677,2,435.33078128,435.33078128,10.237417347621799,NA,NA,mean
7678,2,300.550025,300.550025,10.740296294994302,NA,NA,mean
7679,2,384.46516248,384.46516248,10.994637034349521,NA,NA,mean
7680,2,364.64888636,364.64888636,11.898471751230542,NA,NA,mean
7681,2,458.8056872,458.8056872,13.444659135853655,NA,NA,mean
7682,2,235.70482772,235.70482772,14.33545599324979,NA,NA,mean
7684,2,192.53160212,192.53160212,6.005820706214866,NA,NA,mean
7713,2,524.5413782,524.5413782,10.994720256410153,NA,NA,mean
7714,2,360.22229648,360.22229648,9.466904801223816,NA,NA,mean
7715,2,396.34365548,396.34365548,9.631307209358848,NA,NA,mean
7716,2,433.571418,433.571418,10.21399238734957,NA,NA,mean
7717,2,129.81826824,129.81826824,4.929929060083661,NA,NA,mean
7718,2,152.94391864000002,152.94391864000002,5.240950963746008,NA,NA,mean
7719,4,150.28030407999998,75.76646972666666,4.037750731448078,NA,NA,mean
7720,3,143.64620177999998,95.76413451999998,4.503034070155437,NA,NA,mean
7721,3,104.3199157,69.54661046666666,3.7771155438819437,NA,NA,mean
7722,4,106.5986897,53.83225596333333,3.6178368175650415,NA,NA,mean
7723,4,362.82504664,182.01744080666666,8.400032487955725,NA,NA,mean
7724,2,265.1146784,265.1146784,8.076142925922474,NA,NA,mean
7725,2,9.22417294,9.22417294,2.297503849107298,NA,NA,mean
7726,2,9.51157768,9.51157768,2.3061837132736436,NA,NA,mean
7727,2,9.51157768,9.51157768,2.2903808058742525,NA,NA,mean
7728,2,10.66119664,10.66119664,2.198677003665846,NA,NA,mean
7733,2,10.66119664,10.66119664,2.2144799100918218,NA,NA,mean
7734,2,10.94860138,10.94860138,2.128342322674783,NA,NA,mean
7735,2,9.51157768,9.51157768,2.3693953538625236,NA,NA,mean
7736,2,242.5721185,242.5721185,6.8860391875909395,NA,NA,mean
7737,2,279.26000622,279.26000622,7.960398339132019,NA,NA,mean
7738,2,320.66864166,320.66864166,7.964057374397919,NA,NA,mean
7750,2,520.14418916,520.14418916,12.33352470382146,NA,NA,mean
7751,2,401.79606466,401.79606466,8.219301586074936,NA,NA,mean
7752,2,414.19949634,414.19949634,9.386643043173013,NA,NA,mean
7753,2,388.65794916,388.65794916,9.299842351069536,NA,NA,mean
7795,2,9.79898242,9.79898242,2.204243218530789,NA,NA,mean
7796,2,10.3737919,10.3737919,2.269011679763963,NA,NA,mean
7797,2,9.79898242,9.79898242,2.204243217513924,NA,NA,mean
7798,2,251.5364015,251.5364015,6.899989089162924,NA,NA,mean
7799,2,7.48810606,7.48810606,1.714846036889572,NA,NA,mean
7800,2,105.22635346,105.22635346,3.335109434680965,NA,NA,mean
7801,2,79.76705194,79.76705194,2.6046970550962256,NA,NA,mean
7802,2,139.041874,139.041874,4.066601530599183,NA,NA,mean
7803,2,98.27791746000001,98.27791746000001,3.4395467997516778,NA,NA,mean
7804,2,120.25394894,120.25394894,3.8545958462621526,NA,NA,mean
7805,2,91.05321324,91.05321324,3.6154699845788234,NA,NA,mean
7806,3,122.25909146,81.50606097333332,3.750473237406141,NA,NA,mean
7807,3,112.72472959999999,75.14981973333332,3.561900767940348,NA,NA,mean
7808,3,104.48103267999998,69.65402178666666,3.3387499777484515,NA,NA,mean
7809,3,90.89429353999999,60.59619569333332,3.205702510508185,NA,NA,mean
7810,3,116.63132443999999,77.75421629333331,3.711133075678521,NA,NA,mean
7811,3,125.73143985999998,83.82095990666666,3.899274870337602,NA,NA,mean
7812,4,171.66174076,87.66066313333333,6.103492525375002,NA,NA,mean
7813,4,135.86822572,69.48743239,6.456595456089627,NA,NA,mean
7814,4,165.32234382,84.27980785,6.878403720841627,NA,NA,mean
7815,4,429.10224125999997,219.93409607666666,9.994993507326306,NA,NA,mean
7816,4,492.63186757999995,251.48667991666665,11.607962146826782,NA,NA,mean
7817,4,381.2716582,195.43536122333333,9.212420931335208,NA,NA,mean
7818,4,465.18462614,238.98785182999998,10.958816529637346,NA,NA,mean
7819,4,448.51968872,236.15016220666666,8.907527165870437,NA,NA,mean
7820,4,646.80450242,342.19729283333334,11.723262637090032,NA,NA,mean
7821,4,554.29077516,294.7963737733333,10.614418564946547,NA,NA,mean
7822,4,622.0315117199999,332.89287676,11.71378739485555,NA,NA,mean
7823,4,563.3304525799999,294.9192746333333,9.76243895786634,NA,NA,mean
7824,4,635.4357292599999,333.24918062666666,11.479455594156772,NA,NA,mean
7825,4,636.1646234799999,334.64148429666665,11.194089661423755,NA,NA,mean
7826,4,645.04107556,347.86759284,11.635782646296871,NA,NA,mean
7827,4,594.7297737199999,319.2047254666667,11.04972242881154,NA,NA,mean
7828,5,638.48012298,288.536680424,10.712664296881307,NA,NA,mean
7829,5,618.72867778,274.738104648,9.85705183737492,NA,NA,mean
7830,6,738.7465414999999,284.2517768106666,10.131283730145455,NA,NA,mean
7831,6,694.15926754,275.94133579066664,9.81188626776683,NA,NA,mean
7832,5,494.57485105999996,209.685056848,8.861721605804536,NA,NA,mean
7833,4,528.6137550799999,275.53644600666667,10.475150095152264,NA,NA,mean
7834,4,505.26655723999994,259.38402026,10.24193898716518,NA,NA,mean
7835,2,104.35638030000001,104.35638030000001,3.7330371985340585,NA,NA,mean
7836,2,82.67033992,82.67033992,3.078395406629613,NA,NA,mean
7837,4,157.8566736,79.55105121,4.091758597421669,NA,NA,mean
7838,4,121.0913514,61.02145613,3.4432818270380023,NA,NA,mean
7839,4,13.9303619,7.2423279633333335,2.463310101554223,NA,NA,mean
7840,2,8.40212522,8.40212522,2.215676463794911,NA,NA,mean
7841,2,6.9158829,6.9158829,2.0916552318130006,NA,NA,mean
7842,4,17.54205802,9.28826793,2.8317741210531686,NA,NA,mean
7843,2,5.76367762,5.76367762,2.2178619982439973,NA,NA,mean
7844,2,8.3529066,8.3529066,2.180469254083228,NA,NA,mean
7845,2,6.9158829,6.9158829,1.9825207304829302,NA,NA,mean
7846,2,8.63901818,8.63901818,1.8688360722577508,NA,NA,mean
7847,2,6.9094171,6.9094171,2.1687407436598196,NA,NA,mean
7848,2,8.06291554,8.06291554,2.0022845572255625,NA,NA,mean
7849,2,7.19940816,7.19940816,2.2053806250875865,NA,NA,mean
7850,2,12.09822034,12.09822034,1.048657766548648,NA,NA,mean
7851,2,9.51157768,9.51157768,1.1931982827550172,NA,NA,mean
7852,2,10.94860138,10.94860138,1.031567768353167,NA,NA,mean
7853,2,9.79898242,9.79898242,1.185790380819457,NA,NA,mean
7860,2,7.198115,7.198115,2.0740211147023073,NA,NA,mean
7864,2,10.08638716,10.08638716,1.2406779659002642,NA,NA,mean
7865,2,10.08638716,10.08638716,1.2251040940203386,NA,NA,mean
7866,2,9.51157768,9.51157768,1.22434603061851,NA,NA,mean
7867,2,11.52341086,11.52341086,1.0634735800942487,NA,NA,mean
7868,2,9.79898242,9.79898242,1.139068754231299,NA,NA,mean
7876,2,65.77771523999999,65.77771523999999,3.57138859827969,NA,NA,mean
7877,2,59.58464228,59.58464228,3.234625477006603,NA,NA,mean
7878,2,62.6811788,62.6811788,3.4339038766744356,NA,NA,mean
7879,2,62.68117872,62.68117872,3.3721102005724664,NA,NA,mean
7880,2,68.87425173999999,68.87425173999999,3.755218581076992,NA,NA,mean
7881,2,64.22944702,64.22944702,3.5026462380904873,NA,NA,mean
7910,2,62.681178779999996,62.681178779999996,3.418455455600804,NA,NA,mean
7929,2,66.38074975999999,66.38074975999999,6.024957568913803,NA,NA,mean
7930,2,66.38074975999999,66.38074975999999,5.824224520327692,NA,NA,mean
8013,8,1009.00250754,387.46897960714284,19.898327356694136,NA,NA,mean
8014,7,1051.86694956,387.08010547619045,19.506721577920104,NA,NA,mean
8015,8,1039.41055592,401.49332413214285,22.70054258557555,NA,NA,mean
8016,6,923.8844593,368.420672688,19.8678523087676,NA,NA,mean
8017,8,1040.75219382,377.9234691321428,20.341886449058745,NA,NA,mean
8018,7,939.71520172,380.8164018019047,17.8342894410781,NA,NA,mean
8019,7,948.7089826,370.1735267314286,18.736811742392042,NA,NA,mean
8020,7,967.8743519999999,384.80566383238096,18.604136400731296,NA,NA,mean
8021,9,1142.3958627,420.5776087233333,21.839705246037564,0.007271822989047135,0.49061545582730326,mean
8022,8,1020.0680871,387.9414738028571,17.757190889323024,NA,NA,mean
8023,8,1040.03627522,418.7285082257143,20.53215663572378,NA,NA,mean
8024,8,1063.40757968,423.33084759285714,20.716467527907472,NA,NA,mean
8025,8,1078.63202848,407.20320650428573,19.441054571908033,NA,NA,mean
8026,6,910.2235962999999,388.90274836266667,17.282034231958463,NA,NA,mean
8027,6,922.09382594,400.4273752853333,17.935446404656016,NA,NA,mean
8028,7,966.5464962,387.1047418685714,18.259754774012702,NA,NA,mean
8029,7,960.04723728,360.6180564819048,16.800757588508986,NA,NA,mean
8030,7,947.9776495599999,381.3783342666666,18.607652178716464,NA,NA,mean
8031,7,1036.07079212,384.07563355999997,17.8611788307345,NA,NA,mean
8032,7,1017.29492732,368.22399866095236,17.043002118336478,NA,NA,mean
8033,6,912.76375654,359.1074498506667,16.494949512000183,NA,NA,mean
8034,5,882.53024154,401.941257832,14.295617896993303,NA,NA,mean
8035,4,844.88370842,463.05591554,15.262484166960034,NA,NA,mean
8036,4,858.89177868,461.06050096,16.495382645791594,NA,NA,mean
8037,3,690.3414908,460.22766053333334,15.782461473839504,NA,NA,mean
8038,2,405.07266524,405.07266524,8.579495949583531,NA,NA,mean
8039,2,469.12470152,469.12470152,10.307430681463044,NA,NA,mean
8040,2,437.23107391999997,437.23107391999997,9.442830786090019,NA,NA,mean
8056,2,496.08990464,496.08990464,10.278963635266752,NA,NA,mean
8057,2,544.72468928,544.72468928,12.506558120985938,NA,NA,mean
8063,2,241.99599754,241.99599754,9.041822814287405,NA,NA,mean
8064,2,240.4806665,240.4806665,9.878432585117338,NA,NA,mean
8065,2,241.13009412,241.13009412,9.403482139854766,NA,NA,mean
8066,2,241.56304566,241.56304566,9.852289081140782,NA,NA,mean
8073,2,512.30149952,512.30149952,11.9351272878725,NA,NA,mean
8080,2,230.55610368,230.55610368,5.827207942595982,NA,NA,mean
8083,2,396.17252456,396.17252456,9.413024246756027,NA,NA,mean
8084,2,240.30890564,240.30890564,6.163714533142156,NA,NA,mean
8094,2,507.80022116,507.80022116,13.096038582812353,NA,NA,mean
8095,2,536.00237076,536.00237076,15.068640023822947,NA,NA,mean
8096,2,533.76225536,533.76225536,13.896039561656078,NA,NA,mean
8097,4,694.84326316,376.26940554000004,14.255737173052836,NA,NA,mean
8098,4,726.64048972,392.36983932,14.772557211628595,NA,NA,mean
8099,3,636.7120784599999,424.4747189733333,15.329415879015968,NA,NA,mean
8100,3,607.1278949599999,404.75192997333335,14.61985060845338,NA,NA,mean
8101,4,739.7217078599999,395.4966670666667,15.891523642234612,NA,NA,mean
